date,state,candidate,prob
2020-05-11,Oklahoma,biden,0
2020-05-11,Oklahoma,trump,1
2020-05-11,Oregon,biden,0.96856
2020-05-11,Oregon,trump,0.03144
2020-05-11,Pennsylvania,biden,0.7194
2020-05-11,Pennsylvania,trump,0.2806
2020-05-11,Rhode Island,biden,0.99072
2020-05-11,Rhode Island,trump,0.00928
2020-05-11,South Carolina,biden,0.0488
2020-05-11,South Carolina,trump,0.9512
2020-05-11,South Dakota,biden,3.9e-4
2020-05-11,South Dakota,trump,0.99961
2020-05-11,Tennessee,biden,2.3e-4
2020-05-11,Tennessee,trump,0.99977
2020-05-11,Texas,biden,0.20647
2020-05-11,Texas,trump,0.79353
2020-05-11,Utah,biden,7.4e-4
2020-05-11,Utah,trump,0.99926
2020-05-11,Vermont,biden,0.99994
2020-05-11,Vermont,trump,6e-5
2020-05-11,Virginia,biden,0.94044
2020-05-11,Virginia,trump,0.05956
2020-05-11,Washington,biden,0.99909
2020-05-11,Washington,trump,9.1e-4
2020-05-11,West Virginia,biden,0
2020-05-11,West Virginia,trump,1
2020-05-11,Wisconsin,biden,0.65679
2020-05-11,Wisconsin,trump,0.34321
2020-05-11,Wyoming,biden,0
2020-05-11,Wyoming,trump,1
2020-05-12,Alabama,biden,5e-5
2020-05-12,Alabama,trump,0.99995
2020-05-12,Alaska,biden,0.04092
2020-05-12,Alaska,trump,0.95908
2020-05-12,Arizona,biden,0.63646
2020-05-12,Arizona,trump,0.36354
2020-05-12,Arkansas,biden,0.00189
2020-05-12,Arkansas,trump,0.99811
2020-05-12,California,biden,1
2020-05-12,California,trump,0
2020-05-12,Colorado,biden,0.98246
2020-05-12,Colorado,trump,0.01754
2020-05-12,Connecticut,biden,0.99886
2020-05-12,Connecticut,trump,0.00114
2020-05-12,Delaware,biden,0.99569
2020-05-12,Delaware,trump,0.00431
2020-05-12,District of Columbia,biden,1
2020-05-12,District of Columbia,trump,0
2020-05-12,Florida,biden,0.63064
2020-05-12,Florida,trump,0.36936
2020-05-12,Georgia,biden,0.41746
2020-05-12,Georgia,trump,0.58254
2020-05-12,Hawaii,biden,1
2020-05-12,Hawaii,trump,0
2020-05-12,Idaho,biden,3e-5
2020-05-12,Idaho,trump,0.99997
2020-05-12,Illinois,biden,0.99494
2020-05-12,Illinois,trump,0.00506
2020-05-12,Indiana,biden,0.0057
2020-05-12,Indiana,trump,0.9943
2020-05-12,Iowa,biden,0.18363
2020-05-12,Iowa,trump,0.81637
2020-05-12,Kansas,biden,0.00336
2020-05-12,Kansas,trump,0.99664
2020-05-12,Kentucky,biden,4e-5
2020-05-12,Kentucky,trump,0.99996
2020-05-12,Louisiana,biden,0.02673
2020-05-12,Louisiana,trump,0.97327
2020-05-12,Maine,biden,0.9003
2020-05-12,Maine,trump,0.0997
2020-05-12,Maine's 1st congressional district,biden,0.98907
2020-05-12,Maine's 1st congressional district,trump,0.01093
2020-05-12,Maine's 2nd congressional district,biden,0.19488
2020-05-12,Maine's 2nd congressional district,trump,0.80512
2020-05-12,Maryland,biden,1
2020-05-12,Maryland,trump,0
2020-05-12,Massachusetts,biden,1
2020-05-12,Massachusetts,trump,0
2020-05-12,Michigan,biden,0.77587
2020-05-12,Michigan,trump,0.22413
2020-05-12,Minnesota,biden,0.8658
2020-05-12,Minnesota,trump,0.1342
2020-05-12,Mississippi,biden,0.01312
2020-05-12,Mississippi,trump,0.98688
2020-05-12,Missouri,biden,0.00985
2020-05-12,Missouri,trump,0.99015
2020-05-12,Montana,biden,0.0081
2020-05-12,Montana,trump,0.9919
2020-05-12,National,biden,0.79807
2020-05-12,National,trump,0.20193
2020-05-12,Nebraska,biden,0.00293
2020-05-12,Nebraska,trump,0.99707
2020-05-12,Nebraska's 1st congressional district,biden,0.01388
2020-05-12,Nebraska's 1st congressional district,trump,0.98612
2020-05-12,Nebraska's 2nd congressional district,biden,0.56461
2020-05-12,Nebraska's 2nd congressional district,trump,0.43539
2020-05-12,Nebraska's 3rd congressional district,biden,0
2020-05-12,Nebraska's 3rd congressional district,trump,1
2020-05-12,Nevada,biden,0.84052
2020-05-12,Nevada,trump,0.15948
2020-05-12,New Hampshire,biden,0.80119
2020-05-12,New Hampshire,trump,0.19881
2020-05-12,New Jersey,biden,0.99801
2020-05-12,New Jersey,trump,0.00199
2020-05-12,New Mexico,biden,0.97338
2020-05-12,New Mexico,trump,0.02662
2020-05-12,New York,biden,0.99998
2020-05-12,New York,trump,2e-5
2020-05-12,North Carolina,biden,0.57893
2020-05-12,North Carolina,trump,0.42107
2020-05-12,North Dakota,biden,0
2020-05-12,North Dakota,trump,1
2020-05-12,Ohio,biden,0.26527
2020-05-12,Ohio,trump,0.73473
2020-05-12,Oklahoma,biden,0
2020-05-12,Oklahoma,trump,1
2020-05-12,Oregon,biden,0.97079
2020-05-12,Oregon,trump,0.02921
2020-05-12,Pennsylvania,biden,0.73731
2020-05-12,Pennsylvania,trump,0.26269
2020-05-12,Rhode Island,biden,0.99169
2020-05-12,Rhode Island,trump,0.00831
2020-05-12,South Carolina,biden,0.05619
2020-05-12,South Carolina,trump,0.94381
2020-05-12,South Dakota,biden,4.4e-4
2020-05-12,South Dakota,trump,0.99956
2020-05-12,Tennessee,biden,3.2e-4
2020-05-12,Tennessee,trump,0.99968
2020-05-12,Texas,biden,0.22433
2020-05-12,Texas,trump,0.77567
2020-05-12,Utah,biden,0.00105
2020-05-12,Utah,trump,0.99895
2020-05-12,Vermont,biden,0.99996
2020-05-12,Vermont,trump,4e-5
2020-05-12,Virginia,biden,0.94619
2020-05-12,Virginia,trump,0.05381
2020-05-12,Washington,biden,0.99925
2020-05-12,Washington,trump,7.5e-4
2020-05-12,West Virginia,biden,0
2020-05-12,West Virginia,trump,1
2020-05-12,Wisconsin,biden,0.69673
2020-05-12,Wisconsin,trump,0.30327
2020-05-12,Wyoming,biden,0
2020-05-12,Wyoming,trump,1
2020-05-13,Alabama,biden,2e-5
2020-05-13,Alabama,trump,0.99998
2020-05-13,Alaska,biden,0.03439
2020-05-13,Alaska,trump,0.96561
2020-05-13,Arizona,biden,0.60648
2020-05-13,Arizona,trump,0.39352
2020-05-13,Arkansas,biden,0.00159
2020-05-13,Arkansas,trump,0.99841
2020-05-13,California,biden,1
2020-05-13,California,trump,0
2020-05-13,Colorado,biden,0.9802
2020-05-13,Colorado,trump,0.0198
2020-05-13,Connecticut,biden,0.99863
2020-05-13,Connecticut,trump,0.00137
2020-05-13,Delaware,biden,0.99509
2020-05-13,Delaware,trump,0.00491
2020-05-13,District of Columbia,biden,1
2020-05-13,District of Columbia,trump,0
2020-05-13,Florida,biden,0.60343
2020-05-13,Florida,trump,0.39657
2020-05-13,Georgia,biden,0.46988
2020-05-13,Georgia,trump,0.53012
2020-05-13,Hawaii,biden,1
2020-05-13,Hawaii,trump,0
2020-05-13,Idaho,biden,4e-5
2020-05-13,Idaho,trump,0.99996
2020-05-13,Illinois,biden,0.9949
2020-05-13,Illinois,trump,0.0051
2020-05-13,Indiana,biden,0.00442
2020-05-13,Indiana,trump,0.99558
2020-05-13,Iowa,biden,0.1627
2020-05-13,Iowa,trump,0.8373
2020-05-13,Kansas,biden,0.00194
2020-05-13,Kansas,trump,0.99806
2020-05-13,Kentucky,biden,1e-5
2020-05-13,Kentucky,trump,0.99999
2020-05-13,Louisiana,biden,0.02154
2020-05-13,Louisiana,trump,0.97846
2020-05-13,Maine,biden,0.88984
2020-05-13,Maine,trump,0.11016
2020-05-13,Maine's 1st congressional district,biden,0.99915
2020-05-13,Maine's 1st congressional district,trump,8.5e-4
2020-05-13,Maine's 2nd congressional district,biden,0.20011
2020-05-13,Maine's 2nd congressional district,trump,0.79989
2020-05-13,Maryland,biden,1
2020-05-13,Maryland,trump,0
2020-05-13,Massachusetts,biden,1
2020-05-13,Massachusetts,trump,0
2020-05-13,Michigan,biden,0.75167
2020-05-13,Michigan,trump,0.24833
2020-05-13,Minnesota,biden,0.85334
2020-05-13,Minnesota,trump,0.14666
2020-05-13,Mississippi,biden,0.01056
2020-05-13,Mississippi,trump,0.98944
2020-05-13,Missouri,biden,0.00752
2020-05-13,Missouri,trump,0.99248
2020-05-13,Montana,biden,0.00591
2020-05-13,Montana,trump,0.99409
2020-05-13,National,biden,0.7806
2020-05-13,National,trump,0.2194
2020-05-13,Nebraska,biden,0.00246
2020-05-13,Nebraska,trump,0.99754
2020-05-13,Nebraska's 1st congressional district,biden,0.01129
2020-05-13,Nebraska's 1st congressional district,trump,0.98871
2020-05-13,Nebraska's 2nd congressional district,biden,0.71926
2020-05-13,Nebraska's 2nd congressional district,trump,0.28074
2020-05-13,Nebraska's 3rd congressional district,biden,0
2020-05-13,Nebraska's 3rd congressional district,trump,1
2020-05-13,Nevada,biden,0.82329
2020-05-13,Nevada,trump,0.17671
2020-05-13,New Hampshire,biden,0.78036
2020-05-13,New Hampshire,trump,0.21964
2020-05-13,New Jersey,biden,0.99804
2020-05-13,New Jersey,trump,0.00196
2020-05-13,New Mexico,biden,0.97
2020-05-13,New Mexico,trump,0.03
2020-05-13,New York,biden,1
2020-05-13,New York,trump,0
2020-05-13,North Carolina,biden,0.54959
2020-05-13,North Carolina,trump,0.45041
2020-05-13,North Dakota,biden,0
2020-05-13,North Dakota,trump,1
2020-05-13,Ohio,biden,0.24344
2020-05-13,Ohio,trump,0.75656
2020-05-13,Oklahoma,biden,0
2020-05-13,Oklahoma,trump,1
2020-05-13,Oregon,biden,0.96881
2020-05-13,Oregon,trump,0.03119
2020-05-13,Pennsylvania,biden,0.71386
2020-05-13,Pennsylvania,trump,0.28614
2020-05-13,Rhode Island,biden,0.99102
2020-05-13,Rhode Island,trump,0.00898
2020-05-13,South Carolina,biden,0.04786
2020-05-13,South Carolina,trump,0.95214
2020-05-13,South Dakota,biden,2.8e-4
2020-05-13,South Dakota,trump,0.99972
2020-05-13,Tennessee,biden,9e-5
2020-05-13,Tennessee,trump,0.99991
2020-05-13,Texas,biden,0.20202
2020-05-13,Texas,trump,0.79798
2020-05-13,Utah,biden,7.1e-4
2020-05-13,Utah,trump,0.99929
2020-05-13,Vermont,biden,0.99995
2020-05-13,Vermont,trump,5e-5
2020-05-13,Virginia,biden,0.94117
2020-05-13,Virginia,trump,0.05883
2020-05-13,Washington,biden,0.99924
2020-05-13,Washington,trump,7.6e-4
2020-05-13,West Virginia,biden,0
2020-05-13,West Virginia,trump,1
2020-05-13,Wisconsin,biden,0.67126
2020-05-13,Wisconsin,trump,0.32874
2020-05-13,Wyoming,biden,0
2020-05-13,Wyoming,trump,1
2020-05-14,Alabama,biden,3e-5
2020-05-14,Alabama,trump,0.99997
2020-05-14,Alaska,biden,0.03461
2020-05-14,Alaska,trump,0.96539
2020-05-14,Arizona,biden,0.60751
2020-05-14,Arizona,trump,0.39249
2020-05-14,Arkansas,biden,0.00158
2020-05-14,Arkansas,trump,0.99842
2020-05-14,California,biden,1
2020-05-14,California,trump,0
2020-05-14,Colorado,biden,0.9804
2020-05-14,Colorado,trump,0.0196
2020-05-14,Connecticut,biden,0.99865
2020-05-14,Connecticut,trump,0.00135
2020-05-14,Delaware,biden,0.99516
2020-05-14,Delaware,trump,0.00484
2020-05-14,District of Columbia,biden,1
2020-05-14,District of Columbia,trump,0
2020-05-14,Florida,biden,0.60515
2020-05-14,Florida,trump,0.39485
2020-05-14,Georgia,biden,0.47116
2020-05-14,Georgia,trump,0.52884
2020-05-14,Hawaii,biden,1
2020-05-14,Hawaii,trump,0
2020-05-14,Idaho,biden,4e-5
2020-05-14,Idaho,trump,0.99996
2020-05-14,Illinois,biden,0.99489
2020-05-14,Illinois,trump,0.00511
2020-05-14,Indiana,biden,0.00443
2020-05-14,Indiana,trump,0.99557
2020-05-14,Iowa,biden,0.16308
2020-05-14,Iowa,trump,0.83692
2020-05-14,Kansas,biden,0.00198
2020-05-14,Kansas,trump,0.99802
2020-05-14,Kentucky,biden,1e-5
2020-05-14,Kentucky,trump,0.99999
2020-05-14,Louisiana,biden,0.02182
2020-05-14,Louisiana,trump,0.97818
2020-05-14,Maine,biden,0.89001
2020-05-14,Maine,trump,0.10999
2020-05-14,Maine's 1st congressional district,biden,0.99916
2020-05-14,Maine's 1st congressional district,trump,8.4e-4
2020-05-14,Maine's 2nd congressional district,biden,0.20152
2020-05-14,Maine's 2nd congressional district,trump,0.79848
2020-05-14,Maryland,biden,1
2020-05-14,Maryland,trump,0
2020-05-14,Massachusetts,biden,1
2020-05-14,Massachusetts,trump,0
2020-05-14,Michigan,biden,0.75258
2020-05-14,Michigan,trump,0.24742
2020-05-14,Minnesota,biden,0.85422
2020-05-14,Minnesota,trump,0.14578
2020-05-14,Mississippi,biden,0.01067
2020-05-14,Mississippi,trump,0.98933
2020-05-14,Missouri,biden,0.00759
2020-05-14,Missouri,trump,0.99241
2020-05-14,Montana,biden,0.00601
2020-05-14,Montana,trump,0.99399
2020-05-14,National,biden,0.78192
2020-05-14,National,trump,0.21808
2020-05-14,Nebraska,biden,0.0025
2020-05-14,Nebraska,trump,0.9975
2020-05-14,Nebraska's 1st congressional district,biden,0.01134
2020-05-14,Nebraska's 1st congressional district,trump,0.98866
2020-05-14,Nebraska's 2nd congressional district,biden,0.71946
2020-05-14,Nebraska's 2nd congressional district,trump,0.28054
2020-05-14,Nebraska's 3rd congressional district,biden,0
2020-05-14,Nebraska's 3rd congressional district,trump,1
2020-05-14,Nevada,biden,0.82434
2020-05-14,Nevada,trump,0.17566
2020-05-14,New Hampshire,biden,0.78143
2020-05-14,New Hampshire,trump,0.21857
2020-05-14,New Jersey,biden,0.99857
2020-05-14,New Jersey,trump,0.00143
2020-05-14,New Mexico,biden,0.97031
2020-05-14,New Mexico,trump,0.02969
2020-05-14,New York,biden,1
2020-05-14,New York,trump,0
2020-05-14,North Carolina,biden,0.54997
2020-05-14,North Carolina,trump,0.45003
2020-05-14,North Dakota,biden,0
2020-05-14,North Dakota,trump,1
2020-05-14,Ohio,biden,0.24431
2020-05-14,Ohio,trump,0.75569
2020-05-14,Oklahoma,biden,0
2020-05-14,Oklahoma,trump,1
2020-05-14,Oregon,biden,0.96892
2020-05-14,Oregon,trump,0.03108
2020-05-14,Pennsylvania,biden,0.71511
2020-05-14,Pennsylvania,trump,0.28489
2020-05-14,Rhode Island,biden,0.99099
2020-05-14,Rhode Island,trump,0.00901
2020-05-14,South Carolina,biden,0.048280000000000003
2020-05-14,South Carolina,trump,0.95172
2020-05-14,South Dakota,biden,2.8e-4
2020-05-14,South Dakota,trump,0.99972
2020-05-14,Tennessee,biden,9e-5
2020-05-14,Tennessee,trump,0.99991
2020-05-14,Texas,biden,0.20278
2020-05-14,Texas,trump,0.79722
2020-05-14,Utah,biden,7.4e-4
2020-05-14,Utah,trump,0.99926
2020-05-14,Vermont,biden,0.99995
2020-05-14,Vermont,trump,5e-5
2020-05-14,Virginia,biden,0.94165
2020-05-14,Virginia,trump,0.05835
2020-05-14,Washington,biden,0.99924
2020-05-14,Washington,trump,7.6e-4
2020-05-14,West Virginia,biden,0
2020-05-14,West Virginia,trump,1
2020-05-14,Wisconsin,biden,0.67262
2020-05-14,Wisconsin,trump,0.32738
2020-05-14,Wyoming,biden,0
2020-05-14,Wyoming,trump,1
2020-05-15,Alabama,biden,2e-5
2020-05-15,Alabama,trump,0.99998
2020-05-15,Alaska,biden,0.03459
2020-05-15,Alaska,trump,0.96541
2020-05-15,Arizona,biden,0.60673
2020-05-15,Arizona,trump,0.39327
2020-05-15,Arkansas,biden,0.00158
2020-05-15,Arkansas,trump,0.99842
2020-05-15,California,biden,1
2020-05-15,California,trump,0
2020-05-15,Colorado,biden,0.98039
2020-05-15,Colorado,trump,0.01961
2020-05-15,Connecticut,biden,0.99865
2020-05-15,Connecticut,trump,0.00135
2020-05-15,Delaware,biden,0.99518
2020-05-15,Delaware,trump,0.00482
2020-05-15,District of Columbia,biden,1
2020-05-15,District of Columbia,trump,0
2020-05-15,Florida,biden,0.65917
2020-05-15,Florida,trump,0.34083
2020-05-15,Georgia,biden,0.41325
2020-05-15,Georgia,trump,0.58675
2020-05-15,Hawaii,biden,1
2020-05-15,Hawaii,trump,0
2020-05-15,Idaho,biden,4e-5
2020-05-15,Idaho,trump,0.99996
2020-05-15,Illinois,biden,0.99486
2020-05-15,Illinois,trump,0.00514
2020-05-15,Indiana,biden,0.00441
2020-05-15,Indiana,trump,0.99559
2020-05-15,Iowa,biden,0.16161
2020-05-15,Iowa,trump,0.83839
2020-05-15,Kansas,biden,0.00195
2020-05-15,Kansas,trump,0.99805
2020-05-15,Kentucky,biden,1e-5
2020-05-15,Kentucky,trump,0.99999
2020-05-15,Louisiana,biden,0.0218
2020-05-15,Louisiana,trump,0.9782
2020-05-15,Maine,biden,0.87229
2020-05-15,Maine,trump,0.12771
2020-05-15,Maine's 1st congressional district,biden,0.99915
2020-05-15,Maine's 1st congressional district,trump,8.5e-4
2020-05-15,Maine's 2nd congressional district,biden,0.20111
2020-05-15,Maine's 2nd congressional district,trump,0.79889
2020-05-15,Maryland,biden,1
2020-05-15,Maryland,trump,0
2020-05-15,Massachusetts,biden,1
2020-05-15,Massachusetts,trump,0
2020-05-15,Michigan,biden,0.75198
2020-05-15,Michigan,trump,0.24802
2020-05-15,Minnesota,biden,0.85402
2020-05-15,Minnesota,trump,0.14598
2020-05-15,Mississippi,biden,0.01066
2020-05-15,Mississippi,trump,0.98934
2020-05-15,Missouri,biden,0.00752
2020-05-15,Missouri,trump,0.99248
2020-05-15,Montana,biden,0.00598
2020-05-15,Montana,trump,0.99402
2020-05-15,National,biden,0.78448
2020-05-15,National,trump,0.21552
2020-05-15,Nebraska,biden,0.00252
2020-05-15,Nebraska,trump,0.99748
2020-05-15,Nebraska's 1st congressional district,biden,0.01134
2020-05-15,Nebraska's 1st congressional district,trump,0.98866
2020-05-15,Nebraska's 2nd congressional district,biden,0.71922
2020-05-15,Nebraska's 2nd congressional district,trump,0.28078
2020-05-15,Nebraska's 3rd congressional district,biden,0
2020-05-15,Nebraska's 3rd congressional district,trump,1
2020-05-15,Nevada,biden,0.82422
2020-05-15,Nevada,trump,0.17578
2020-05-15,New Hampshire,biden,0.78135
2020-05-15,New Hampshire,trump,0.21865
2020-05-15,New Jersey,biden,0.99857
2020-05-15,New Jersey,trump,0.00143
2020-05-15,New Mexico,biden,0.97048
2020-05-15,New Mexico,trump,0.02952
2020-05-15,New York,biden,1
2020-05-15,New York,trump,0
2020-05-15,North Carolina,biden,0.50129
2020-05-15,North Carolina,trump,0.49871
2020-05-15,North Dakota,biden,0
2020-05-15,North Dakota,trump,1
2020-05-15,Ohio,biden,0.24452
2020-05-15,Ohio,trump,0.75548
2020-05-15,Oklahoma,biden,0
2020-05-15,Oklahoma,trump,1
2020-05-15,Oregon,biden,0.96881
2020-05-15,Oregon,trump,0.03119
2020-05-15,Pennsylvania,biden,0.71484
2020-05-15,Pennsylvania,trump,0.28516
2020-05-15,Rhode Island,biden,0.99095
2020-05-15,Rhode Island,trump,0.00905
2020-05-15,South Carolina,biden,0.04848
2020-05-15,South Carolina,trump,0.95152
2020-05-15,South Dakota,biden,2.8e-4
2020-05-15,South Dakota,trump,0.99972
2020-05-15,Tennessee,biden,9e-5
2020-05-15,Tennessee,trump,0.99991
2020-05-15,Texas,biden,0.20229
2020-05-15,Texas,trump,0.79771
2020-05-15,Utah,biden,7.5e-4
2020-05-15,Utah,trump,0.99925
2020-05-15,Vermont,biden,0.99995
2020-05-15,Vermont,trump,5e-5
2020-05-15,Virginia,biden,0.94156
2020-05-15,Virginia,trump,0.05844
2020-05-15,Washington,biden,0.99924
2020-05-15,Washington,trump,7.6e-4
2020-05-15,West Virginia,biden,0
2020-05-15,West Virginia,trump,1
2020-05-15,Wisconsin,biden,0.67203
2020-05-15,Wisconsin,trump,0.32797
2020-05-15,Wyoming,biden,0
2020-05-15,Wyoming,trump,1
2020-05-16,Alabama,biden,2e-5
2020-05-16,Alabama,trump,0.99998
2020-05-16,Alaska,biden,0.03458
2020-05-16,Alaska,trump,0.96542
2020-05-16,Arizona,biden,0.60592
2020-05-16,Arizona,trump,0.39408
2020-05-16,Arkansas,biden,0.00157
2020-05-16,Arkansas,trump,0.99843
2020-05-16,California,biden,1
2020-05-16,California,trump,0
2020-05-16,Colorado,biden,0.98031
2020-05-16,Colorado,trump,0.01969
2020-05-16,Connecticut,biden,0.99862
2020-05-16,Connecticut,trump,0.00138
2020-05-16,Delaware,biden,0.99514
2020-05-16,Delaware,trump,0.00486
2020-05-16,District of Columbia,biden,1
2020-05-16,District of Columbia,trump,0
2020-05-16,Florida,biden,0.65702
2020-05-16,Florida,trump,0.34298
2020-05-16,Georgia,biden,0.41449
2020-05-16,Georgia,trump,0.58551
2020-05-16,Hawaii,biden,1
2020-05-16,Hawaii,trump,0
2020-05-16,Idaho,biden,4e-5
2020-05-16,Idaho,trump,0.99996
2020-05-16,Illinois,biden,0.99484
2020-05-16,Illinois,trump,0.00516
2020-05-16,Indiana,biden,0.0044
2020-05-16,Indiana,trump,0.9956
2020-05-16,Iowa,biden,0.16056
2020-05-16,Iowa,trump,0.83944
2020-05-16,Kansas,biden,0.00195
2020-05-16,Kansas,trump,0.99805
2020-05-16,Kentucky,biden,1e-5
2020-05-16,Kentucky,trump,0.99999
2020-05-16,Louisiana,biden,0.02181
2020-05-16,Louisiana,trump,0.97819
2020-05-16,Maine,biden,0.89246
2020-05-16,Maine,trump,0.10754
2020-05-16,Maine's 1st congressional district,biden,0.99915
2020-05-16,Maine's 1st congressional district,trump,8.5e-4
2020-05-16,Maine's 2nd congressional district,biden,0.20102
2020-05-16,Maine's 2nd congressional district,trump,0.79898
2020-05-16,Maryland,biden,1
2020-05-16,Maryland,trump,0
2020-05-16,Massachusetts,biden,1
2020-05-16,Massachusetts,trump,0
2020-05-16,Michigan,biden,0.7513
2020-05-16,Michigan,trump,0.2487
2020-05-16,Minnesota,biden,0.85378
2020-05-16,Minnesota,trump,0.14622
2020-05-16,Mississippi,biden,0.01065
2020-05-16,Mississippi,trump,0.98935
2020-05-16,Missouri,biden,0.00749
2020-05-16,Missouri,trump,0.99251
2020-05-16,Montana,biden,0.00598
2020-05-16,Montana,trump,0.99402
2020-05-16,National,biden,0.78409
2020-05-16,National,trump,0.21591
2020-05-16,Nebraska,biden,0.00252
2020-05-16,Nebraska,trump,0.99748
2020-05-16,Nebraska's 1st congressional district,biden,0.01132
2020-05-16,Nebraska's 1st congressional district,trump,0.98868
2020-05-16,Nebraska's 2nd congressional district,biden,0.71896
2020-05-16,Nebraska's 2nd congressional district,trump,0.28104
2020-05-16,Nebraska's 3rd congressional district,biden,0
2020-05-16,Nebraska's 3rd congressional district,trump,1
2020-05-16,Nevada,biden,0.82376
2020-05-16,Nevada,trump,0.17624
2020-05-16,New Hampshire,biden,0.78064
2020-05-16,New Hampshire,trump,0.21936
2020-05-16,New Jersey,biden,0.99856
2020-05-16,New Jersey,trump,0.00144
2020-05-16,New Mexico,biden,0.97039
2020-05-16,New Mexico,trump,0.02961
2020-05-16,New York,biden,1
2020-05-16,New York,trump,0
2020-05-16,North Carolina,biden,0.50213
2020-05-16,North Carolina,trump,0.49787
2020-05-16,North Dakota,biden,0
2020-05-16,North Dakota,trump,1
2020-05-16,Ohio,biden,0.24464
2020-05-16,Ohio,trump,0.75536
2020-05-16,Oklahoma,biden,0
2020-05-16,Oklahoma,trump,1
2020-05-16,Oregon,biden,0.96876
2020-05-16,Oregon,trump,0.03124
2020-05-16,Pennsylvania,biden,0.71409
2020-05-16,Pennsylvania,trump,0.28591
2020-05-16,Rhode Island,biden,0.99092
2020-05-16,Rhode Island,trump,0.00908
2020-05-16,South Carolina,biden,0.04839
2020-05-16,South Carolina,trump,0.95161
2020-05-16,South Dakota,biden,2.8e-4
2020-05-16,South Dakota,trump,0.99972
2020-05-16,Tennessee,biden,8e-5
2020-05-16,Tennessee,trump,0.99992
2020-05-16,Texas,biden,0.20203
2020-05-16,Texas,trump,0.79797
2020-05-16,Utah,biden,7.8e-4
2020-05-16,Utah,trump,0.99922
2020-05-16,Vermont,biden,0.99995
2020-05-16,Vermont,trump,5e-5
2020-05-16,Virginia,biden,0.94143
2020-05-16,Virginia,trump,0.05857
2020-05-16,Washington,biden,0.99924
2020-05-16,Washington,trump,7.6e-4
2020-05-16,West Virginia,biden,0
2020-05-16,West Virginia,trump,1
2020-05-16,Wisconsin,biden,0.67136
2020-05-16,Wisconsin,trump,0.32864
2020-05-16,Wyoming,biden,0
2020-05-16,Wyoming,trump,1
2020-05-17,Alabama,biden,2e-5
2020-05-17,Alabama,trump,0.99998
2020-05-17,Alaska,biden,0.03456
2020-05-17,Alaska,trump,0.96544
2020-05-17,Arizona,biden,0.60495
2020-05-17,Arizona,trump,0.39505
2020-05-17,Arkansas,biden,0.00158
2020-05-17,Arkansas,trump,0.99842
2020-05-17,California,biden,1
2020-05-17,California,trump,0
2020-05-17,Colorado,biden,0.98027
2020-05-17,Colorado,trump,0.01973
2020-05-17,Connecticut,biden,0.99861
2020-05-17,Connecticut,trump,0.00139
2020-05-17,Delaware,biden,0.99512
2020-05-17,Delaware,trump,0.00488
2020-05-17,District of Columbia,biden,1
2020-05-17,District of Columbia,trump,0
2020-05-17,Florida,biden,0.65493
2020-05-17,Florida,trump,0.34507
2020-05-17,Georgia,biden,0.41568
2020-05-17,Georgia,trump,0.58432
2020-05-17,Hawaii,biden,1
2020-05-17,Hawaii,trump,0
2020-05-17,Idaho,biden,4e-5
2020-05-17,Idaho,trump,0.99996
2020-05-17,Illinois,biden,0.99483
2020-05-17,Illinois,trump,0.00517
2020-05-17,Indiana,biden,0.00437
2020-05-17,Indiana,trump,0.99563
2020-05-17,Iowa,biden,0.15942
2020-05-17,Iowa,trump,0.84058
2020-05-17,Kansas,biden,0.00195
2020-05-17,Kansas,trump,0.99805
2020-05-17,Kentucky,biden,1e-5
2020-05-17,Kentucky,trump,0.99999
2020-05-17,Louisiana,biden,0.02178
2020-05-17,Louisiana,trump,0.97822
2020-05-17,Maine,biden,0.89169
2020-05-17,Maine,trump,0.10831
2020-05-17,Maine's 1st congressional district,biden,0.99915
2020-05-17,Maine's 1st congressional district,trump,8.5e-4
2020-05-17,Maine's 2nd congressional district,biden,0.20086
2020-05-17,Maine's 2nd congressional district,trump,0.79914
2020-05-17,Maryland,biden,1
2020-05-17,Maryland,trump,0
2020-05-17,Massachusetts,biden,1
2020-05-17,Massachusetts,trump,0
2020-05-17,Michigan,biden,0.75153
2020-05-17,Michigan,trump,0.24847
2020-05-17,Minnesota,biden,0.85361
2020-05-17,Minnesota,trump,0.14639
2020-05-17,Mississippi,biden,0.01061
2020-05-17,Mississippi,trump,0.98939
2020-05-17,Missouri,biden,0.00754
2020-05-17,Missouri,trump,0.99246
2020-05-17,Montana,biden,0.00598
2020-05-17,Montana,trump,0.99402
2020-05-17,National,biden,0.7834
2020-05-17,National,trump,0.2166
2020-05-17,Nebraska,biden,0.00252
2020-05-17,Nebraska,trump,0.99748
2020-05-17,Nebraska's 1st congressional district,biden,0.01132
2020-05-17,Nebraska's 1st congressional district,trump,0.98868
2020-05-17,Nebraska's 2nd congressional district,biden,0.71883
2020-05-17,Nebraska's 2nd congressional district,trump,0.28117
2020-05-17,Nebraska's 3rd congressional district,biden,0
2020-05-17,Nebraska's 3rd congressional district,trump,1
2020-05-17,Nevada,biden,0.82335
2020-05-17,Nevada,trump,0.17665
2020-05-17,New Hampshire,biden,0.77997
2020-05-17,New Hampshire,trump,0.22003
2020-05-17,New Jersey,biden,0.99857
2020-05-17,New Jersey,trump,0.00143
2020-05-17,New Mexico,biden,0.97029
2020-05-17,New Mexico,trump,0.02971
2020-05-17,New York,biden,1
2020-05-17,New York,trump,0
2020-05-17,North Carolina,biden,0.5026
